	Deformación;     Fuerza estándar
  4,424504935741e-01;  2,756294822693e+01
  4,255580008030e-01;  2,498280334473e+01
  4,119325578213e-01;  2,294554710388e+01
  4,008984863758e-01;  2,135198020935e+01
  3,825849592686e-01;  1,908235931396e+01
  3,682002127171e-01;  1,756788825989e+01
  3,559331595898e-01;  1,643843269348e+01
  3,454284667969e-01;  1,554773616791e+01
  3,323533535004e-01;  1,449251842499e+01
  3,215491175652e-01;  1,368984222412e+01
  3,104175031185e-01;  1,289519596100e+01
  2,998083233833e-01;  1,218013763428e+01
  2,889066040516e-01;  1,150856876373e+01
  2,794468104839e-01;  1,097811698914e+01
  2,728848755360e-01;  1,067745018005e+01
  2,711155116558e-01;  1,348138999939e+01
  3,019817173481e-01;  1,678074645996e+01
  3,340600132942e-01;  1,881769943237e+01
  3,633240461349e-01;  2,108120346069e+01
  3,900873064995e-01;  2,354924011230e+01
  4,142383038998e-01;  2,617271995544e+01
  4,358746111393e-01;  2,878190422058e+01
